,Prise
3919,138711.72483734347
3920,161662.13624201406
3921,287714.2156266441
3922,197717.84793909025
3923,210156.347849916
3924,98427.02649594164
3925,162355.14689819416
3926,136784.62983587032
3927,281959.9867955009
3928,284042.2962050563
3929,244720.79881981108
3930,158103.66977697448
3931,338425.557723466
3932,214754.52088642816
3933,277558.68962085206
3934,102983.40147297287
3935,208966.4464116829
3936,297756.4315033264
3937,150648.23413187254
3938,216194.30771170964
3939,266870.5926177632
3940,190699.83231287354
3941,147337.95031975326
3942,157873.6405785746
3943,166312.39164141266
3944,185370.81657253165
3945,333900.6383946663
3946,296928.47720203566
3947,155369.2578995583
3948,169405.1947200187
3949,180504.7211240267
3950,174340.91130659013
3951,213889.02786542242
3952,237202.28866871964
3953,168620.4825026844
3954,202127.15706241984
3955,202375.35763435607
3956,169806.74131138794
3957,238299.17859899206
3958,273942.65196525323
3959,235896.55200037835
3960,387635.64632559917
3961,182719.79247683057
3962,265568.9218026565
3963,197913.04070250352
3964,166925.93283379506
3965,192734.6511810464
3966,180709.7533966074
3967,147317.14677169808
3968,148147.20976419575
3969,301854.4268301028
3970,302679.6485926761
3971,160885.3234992664
3972,241079.68163488893
3973,232185.47905673148
3974,310791.6453750443
3975,192520.71235320714
3976,221288.0361616829
3977,270135.6031909146
3978,180982.61457220075
3979,195793.56771687776
3980,308772.11037369794
3981,247029.9473466926
3982,213747.85441778533
3983,197006.25687819015
3984,279588.8483176281
3985,293812.5236405264
3986,366777.12595195154
3987,108181.57244614906
3988,243974.63502838547
3989,195430.59492525182
3990,141882.31791952046
3991,290014.30718245707
3992,143655.05196758427
3993,237452.77800329844
3994,189313.18268422649
3995,182614.47904004616
3996,185557.6442420627
3997,168509.3162102875
3998,166627.6630017029
3999,159510.46587107063
4000,165841.3283014946
4001,283691.88877955516
4002,343356.4387680911
4003,144824.9288322347
4004,209616.22884888656
4005,207668.3447213419
4006,280136.6306943778
4007,292107.66273543204
4008,158460.09387462732
4009,303952.13367560133
4010,149851.4234919551
4011,340034.6038599701
4012,125722.39785776348
4013,107442.29223042555
4014,291297.89516722446
4015,188320.31218223268
4016,213988.058165379
4017,178219.9789092558
4018,229195.32497015366
4019,230235.36234735002
4020,181158.48171454982
4021,226540.4578019322
4022,219092.65128952026
4023,190892.82459926832
4024,383214.1560205065
4025,364433.70771180274
4026,179422.25645254654
4027,248437.07528476173
4028,287732.16626468487
4029,199339.37473869458
4030,162987.06840208237
4031,284804.1866423921
4032,223306.831538935
4033,175571.62709161185
4034,192225.74400424553
4035,157930.93886431796
4036,331185.4975406159
4037,179847.0909062937
4038,263839.7021907495
4039,318297.98331442033
4040,185268.7248343263
4041,191276.58026691692
4042,358844.11111483374
4043,186557.0994275858
4044,295167.15436042217
4045,205325.7404398014
4046,125804.12779282409
4047,243979.09264068486
4048,251581.2089243327
4049,137481.8461514653
4050,317940.20689897775
4051,192661.52979243748
4052,333923.92930935184
4053,180659.84254583466
4054,303328.3423299221
4055,278624.65725528117
4056,338883.64280346734
4057,218742.29656407252
4058,176800.54468344047
4059,269347.3348158848
4060,312748.63565862237
4061,282943.771064928
4062,155849.88875649805
4063,142113.21518150228
4064,145628.27988727074
4065,159483.59834688582
4066,176301.1591359547
4067,296752.9599067794
4068,269642.39844882936
4069,198735.77690410434
4070,204862.60668710063
4071,343408.59182520065
4072,188960.74792663424
4073,160432.2990309187
4074,266582.6525486626
4075,277189.1613028099
4076,227965.62397866978
4077,178729.0196008066
4078,160946.94935207017
4079,313494.43375204684
4080,177707.5697462032
4081,149467.0840325917
4082,212576.6597210993
4083,217029.1874475272
4084,131498.2061989223
4085,309083.16906006605
4086,295080.8451780387
4087,214463.74489022285
4088,340520.05423328426
4089,141893.07533899555
4090,201525.28359947618
4091,155608.9893842911
4092,314598.8004177858
4093,244988.8131658812
4094,224220.65581366888
4095,191755.92219973702
4096,189834.03433989143
4097,178427.5397717465
4098,171957.964602206
4099,164271.55487985004
4100,247342.43345676415
4101,254005.87530686142
4102,229953.5303348459
4103,218134.12294736234
4104,388424.2866055379
4105,197228.4319700229
4106,160619.21410079888
4107,320094.8444729909
4108,329948.40304766275
4109,322540.8750771749
4110,211670.9850417182
4111,189979.89759578198
4112,260780.01462849916
4113,120115.76045952358
4114,180951.22368660534
4115,181072.2030128186
4116,147348.89537027178
4117,202042.00674897988
4118,303584.73362193303
4119,219761.1207133692
4120,174598.30980012915
4121,203603.291329785
4122,142356.50103512447
4123,202544.16086764727
4124,174149.69087651424
4125,217616.64622865443
4126,176652.87075819046
4127,242862.6575772356
4128,208198.87822537316
4129,251171.44873854698
4130,455714.0092939539
4131,215309.56892947102
4132,127024.89407304957
4133,183127.2751947667
4134,254902.16458290175
4135,280034.2410253334
4136,213713.1542702214
4137,299543.24467501114
4138,187041.43280582354
4139,150833.51391966123
4140,277118.5061259806
4141,133476.01255616738
4142,403046.09166642977
4143,170054.98661452997
4144,198498.15015161698
4145,153156.5719846006
4146,190144.85881333632
4147,296189.70444429875
4148,311119.5404987844
4149,197258.50564340662
4150,265778.17782767164
4151,418609.27376324305
4152,223748.5216402981
4153,329430.2171732225
4154,203938.1391848923
4155,242952.12781040318
4156,184044.4190389567
4157,251088.03604865968
4158,344725.4783729724
4159,270588.71236074733
4160,148978.518216514
4161,251076.66690355013
4162,264455.39256635203
4163,363366.1803180311
4164,230447.5931414538
4165,169388.2342758611
4166,273139.88188291516
4167,291235.2040205019
4168,241545.45107453348
4169,145334.68184350952
4170,279666.822425444
4171,177679.7475982474
4172,199177.91148818404
4173,340865.87129644456
4174,368818.6693872706
4175,308009.9019871766
4176,184506.53499042345
4177,182493.8526651608
4178,192558.36091049784
4179,406172.47098251403
4180,350215.6460020984
4181,203374.6230321048
4182,223777.3365687594
4183,266987.7915454464
4184,171802.99117288183
4185,118423.58629561076
4186,152088.061105576
4187,234246.10599825665
4188,143401.37049400972
4189,191407.8958509797
4190,261845.15297641204
4191,202392.55492012243
4192,428765.22062516847
4193,149788.46797961585
4194,296090.11124057317
4195,273757.471565131
4196,359490.2687544579
4197,172848.52953490365
4198,194296.2375700203
4199,172377.22998460982
4200,198960.65988038195
4201,154337.27173948687
4202,189479.14910904525
4203,172685.5111773904
4204,176849.27731490505
4205,287871.27285443875
4206,365827.93186920276
4207,281731.486063268
4208,151809.38082903653
4209,185445.97147988898
4210,270286.7218255597
4211,200959.84529930027
4212,163842.83173516364
4213,214373.06059509443
4214,187374.1352119609
4215,163525.74224964867
4216,126061.20068147247
4217,281730.6238147328
4218,239062.0560282065
4219,185358.11640011135
4220,264687.12107827235
4221,268645.811061373
4222,177867.14752378117
4223,172410.98688279124
4224,191347.15047200787
4225,463290.1349549173
4226,142309.0612493006
4227,351437.9841383125
4228,230243.2327489637
4229,152343.56853802834
4230,162427.91241737388
4231,200797.53792301012
4232,273725.7261929988
4233,225459.79588721067
4234,353516.53266008233
4235,190015.91500293885
4236,103438.30799987672
4237,237940.93543671988
4238,349885.33262024174
4239,186107.21484827125
4240,192215.59633294283
4241,142111.10367432167
4242,178371.05737747575
4243,372878.4908096739
4244,169953.03464024278
4245,225012.12611934383
4246,203036.92170289898
4247,302080.6108347111
4248,211759.52371492825
4249,141471.92248424614
4250,180284.23143341255
4251,507714.05028038466
4252,170603.24468170278
4253,285013.5680426312
4254,257785.85240391837
4255,166629.38077148548
4256,244491.2435097517
4257,171633.35441213413
4258,309750.1698059703
4259,169145.07091957272
4260,313853.46769682574
4261,219955.48517522114
4262,277592.9958787169
4263,168036.222800754
4264,209416.04524004372
4265,155797.76553464035
4266,321519.1202629682
4267,302261.30360767373
4268,197760.88955333226
4269,217055.26894336077
4270,161824.93342853483
4271,172579.62691366396
4272,285062.7846429555
4273,243496.17401513708
4274,169099.16760580768
4275,306692.0152204157
4276,144711.84299507728
4277,165892.4715203363
4278,182285.33316947854
4279,313536.6995668593
4280,278511.3555058535
4281,188995.2718745634
4282,189258.6391106762
4283,242897.6241888018
4284,256800.20645095035
4285,294721.3342630676
4286,197195.38010827985
4287,164503.74116815985
4288,123313.62749525018
4289,185717.78554327847
4290,190027.06405771835
4291,186620.25236774236
4292,269347.3348158848
4293,207048.73100989408
4294,227305.4893719173
4295,196454.25520595946
4296,239227.6867447778
4297,212556.99341035463
4298,269422.9981360968
4299,139644.93171657776
4300,178063.71268041278
4301,304811.5980122665
4302,157115.96780906923
4303,277519.95570819936
4304,233297.9162960825
4305,213778.19567811073
4306,160771.0536676736
4307,181795.4286778991
4308,161684.31285524913
4309,157024.3834650893
4310,309660.99932264467
4311,145416.5235377766
4312,161580.2540572989
4313,191963.05515441226
4314,198556.03491783128
4315,199327.6497963181
4316,242648.5726050762
4317,156252.03190675008
4318,130693.01999585736
4319,234071.67612589334
4320,219086.8312704053
4321,234664.93305804298
4322,271076.5270126877
4323,161435.60529960672
4324,195671.69672182176
4325,166869.70018540957
4326,233830.49256610477
4327,131437.00205186167
4328,178494.79685982154
4329,164523.90588537828
4330,259863.51975590325
4331,254252.52498764964
4332,249510.2393780488
4333,147477.82103480332
4334,219458.35342709682
4335,273544.65571819467
4336,298194.3024895469
4337,181580.97618421383
4338,344299.44664261217
4339,190752.17624669275
4340,365882.4047377416
4341,181408.70328601994
4342,196348.67524517496
4343,170561.01907015828
4344,395589.2941669897
4345,230683.80932316638
4346,201334.25256587032
4347,212552.34552950316
4348,294634.9275035666
4349,162383.70350403513
4350,180784.73816913858
4351,125414.63836790892
4352,224420.49378912698
4353,143209.03436835768
4354,260988.06399024735
4355,188604.93933211666
4356,258426.38791627006
4357,189066.06658590617
4358,160749.54073237383
4359,105479.57493998564
4360,211751.37077196033
4361,228918.1481141575
4362,399843.50011024525
4363,258486.01123270034
4364,296902.8989590244
4365,171768.4449957754
4366,241998.78104120004
4367,213541.36487032988
4368,175124.0483803465
4369,322894.7779882434
4370,208522.40970574025
4371,248776.70134458848
4372,254927.65587973708
4373,276639.1860165396
4374,434993.5965748304
4375,194696.75522888315
4376,213231.5232063166
4377,251298.03157595065
4378,204097.19561439505
4379,173522.78685005524
4380,214651.52404036338
4381,168099.14372282062
4382,181745.97603646424
4383,149613.72650634914
4384,231009.13094791622
4385,159865.25693840263
4386,463367.5122824953
4387,228268.1378176593
4388,241624.46762430342
4389,105365.97492207165
4390,278993.57240743673
4391,200337.2515771959
4392,255790.0531705708
4393,251596.50610132513
4394,157619.3548816483
4395,154479.37769216788
4396,348340.8053783015
4397,191541.9284676992
4398,138252.85707890146
4399,240624.88235515196
4400,182781.85848268133
4401,148608.91644897236
4402,271425.0563055161
4403,413901.99258525565
4404,163534.7141860118
4405,146942.2044444231
4406,264606.19502956304
4407,228743.73248850892
4408,219521.64301188587
4409,141215.1260903282
4410,336284.10020748095
4411,135331.9347272594
4412,256013.15522921013
4413,283819.6751213117
4414,352001.08528835076
4415,298713.365318964
4416,206920.79719051512
4417,282847.08459582465
4418,254989.3892338792
4419,158866.6974328271
4420,181411.81094853932
4421,252032.28162132314
4422,179226.5530484576
4423,148338.82593015707
4424,393555.5087430234
4425,259588.640514836
4426,162217.72447207334
4427,166886.03492292753
4428,162147.6075357563
4429,163496.73399212287
4430,153677.1466557447
4431,225422.8445992599
4432,178285.0664678769
4433,306105.124608298
4434,280593.8040644768
4435,319345.9020343467
4436,201717.6772558153
4437,156998.44490187548
4438,276854.6338083554
4439,328227.2072379735
4440,231326.38465641777
4441,167628.22075270626
4442,194420.8981131517
4443,187415.5292555081
4444,170275.05056483173
4445,234212.30294135178
4446,456216.89217628917
4447,159003.95039750615
4448,188858.6999060995
4449,145724.07823996866
4450,125527.17546080357
4451,328262.87922711944
4452,245214.85305406922
4453,204287.32974127153
4454,417968.09871511435
4455,186113.57632603488
4456,205458.7224905312
4457,113214.96045475801
4458,337704.40068549145
4459,191556.69509578447
4460,181807.64340135202
4461,202338.80897340007
4462,168869.09949018012
4463,314722.6089417247
4464,133533.58533283774
4465,172537.35449076458
4466,165326.6531396374
4467,163867.39214990387
4468,148030.9261812366
4469,137010.1540587859
4470,254148.11415039358
4471,256913.3514258012
4472,288467.1262047346
4473,166444.5086446063
4474,160220.76308121937
4475,221707.23231215987
4476,190474.04743777215
4477,199470.75478408785
4478,192563.0942225045
4479,220532.48550061756
4480,245514.73749009531
4481,352558.8988419357
4482,310512.8841446185
4483,155121.10284490488
4484,144668.09882625873
4485,191050.66015691616
4486,174213.58267595933
4487,212448.03497776994
4488,172257.75081686332
4489,199150.9535429486
4490,168367.21534472905
4491,357407.78879131837
4492,212862.2592214649
4493,213756.62240506223
4494,239322.73694770958
4495,90789.46441323265
4496,353306.0157042111
4497,191892.88825869226
4498,352424.52683199925
4499,336556.25612521643
4500,312271.56777426874
4501,194706.571573819
4502,156897.44152483967
4503,190612.6753519751
4504,183458.30139064803
4505,327930.7744337808
4506,220922.94038079627
4507,127807.58318728062
4508,322845.3277566501
4509,219585.9278161509
4510,152090.40225731206
4511,200246.10435953786
4512,236577.384229258
4513,189783.29703843265
4514,176085.3341853279
4515,259760.48449546698
4516,269443.9904416752
4517,150460.72194325825
4518,234709.84593919606
4519,347035.390803709
4520,194619.54315616668
4521,301447.5029483525
4522,171831.01005076023
4523,237817.7100933577
4524,119168.51232822171
4525,285151.82236628776
4526,203132.1811867246
4527,188878.24857907722
4528,203040.0299718944
4529,177947.004333483
4530,238425.38689797316
4531,355371.59981798555
4532,173975.166322547
4533,197552.90495865134
4534,155841.26106057345
4535,82937.61454957961
4536,265966.5515000128
4537,188695.9542764938
4538,325675.5338019801
4539,192477.46368089627
4540,173985.60540653352
4541,241403.6892120814
4542,186093.94256344144
4543,160090.80257999423
4544,392121.930916223
4545,386080.6999495922
4546,352165.4246656028
4547,180157.942536337
4548,292327.39389485563
4549,404939.60534242395
4550,128054.35763164371
4551,201342.66679293217
4552,415853.20012991433
4553,222114.49429833997
4554,339942.3345468307
4555,203157.65216053638
4556,334848.95390136115
4557,146460.45626281344
4558,171946.5699827921
4559,351903.184381766
4560,195374.4633508889
4561,232186.4015572864
4562,182330.6002847558
4563,267181.15055150725
4564,251296.3008212918
4565,326141.85562330554
4566,245450.48382287862
4567,244853.50271255575
4568,262390.8938968117
4569,291954.7644698681
4570,101087.47339197257
4571,152374.56701976332
4572,349883.9966802516
4573,226155.99754808022
4574,298236.12525005004
4575,191602.51460200205
4576,232440.27603500933
4577,213778.98559071677
4578,276421.32573439163
4579,151267.04478791085
4580,274294.4153078336
4581,168031.54165702823
4582,217415.21539243747
4583,169878.03327851638
4584,306948.41121323867
4585,256542.83689118476
4586,173676.54728547728
4587,284180.0287529787
4588,165712.39632596777
4589,331568.4672477445
4590,214335.29075786885
4591,201101.697159094
4592,141434.54174199575
4593,279239.1750578629
4594,225475.42792778648
4595,151349.836273448
4596,224783.70878005488
4597,171932.01911296102
4598,238796.45667215195
4599,180383.75373531773
4600,174237.80542800532
4601,466399.3184685203
4602,436581.1616276451
4603,261211.6778636431
4604,258780.18898244188
4605,277009.3944341938
4606,255355.90348227156
4607,267931.46756500273
4608,311569.7589953297
4609,186354.05097238958
4610,172470.22198836063
4611,388125.0342285626
4612,406538.41040382703
4613,274132.0732247559
4614,408343.007518741
4615,341325.4133008196
4616,340680.33078907325
4617,326095.8324254333
4618,199868.85211314488
4619,175589.28711168948
4620,181671.0838579513
4621,188147.31873187906
4622,159025.3331017793
4623,187486.98195386413
4624,191683.21148222432
4625,158781.75983695083
4626,398703.6986756725
4627,169787.747342013
4628,165818.6025847434
4629,352283.69467759965
4630,165735.47911588463
4631,265898.5771937349
4632,456932.0535159981
4633,186969.25138141055
4634,242945.11072053414
4635,190249.3372880868
4636,240686.0623784793
4637,265488.13358637353
4638,153159.3499981024
4639,206286.87690588436
4640,203487.2768893581
4641,130136.58547384772
4642,310421.27233874897
4643,189889.85657924993
4644,153910.81097403582
4645,206274.201240789
4646,211632.28330193163
4647,211680.1543629262
4648,324802.17584158794
4649,171923.72927384303
4650,237825.39370807086
4651,183198.68520952796
4652,165718.9793296528
4653,261859.51003259642
4654,177692.76448124443
4655,219467.06488498967
4656,156459.8774321205
4657,166381.41098411783
4658,215360.72496249716
4659,225105.27434240916
4660,188038.2574780472
4661,171980.2611934678
4662,164449.11638014248
4663,281290.8688988371
4664,134147.39021364984
4665,270944.0826979146
4666,193607.93064198404
4667,304173.90907214984
4668,237318.7172942508
4669,334211.9897223645
4670,238467.0024032496
4671,199005.9904818885
4672,163588.22621267423
4673,197877.74677881203
4674,116401.97990252332
4675,170396.11052366896
4676,264843.87939489284
4677,263678.95141566143
4678,117685.10899438617
4679,160887.15724990703
4680,182451.76335894302
4681,225235.23763651575
4682,168037.11004154943
4683,179589.89712002318
4684,208008.77726088255
4685,463343.26116969244
4686,365528.7492391871
4687,181582.95225051345
4688,249751.19686713553
4689,200194.8579352605
4690,164587.7151555789
4691,149214.91120763947
4692,310972.53420065943
4693,196471.95014393536
4694,362003.5768046917
4695,153076.85797057726
4696,290773.87580739596
4697,208969.99894482116
4698,177063.92065958737
4699,214626.42217969784
4700,185126.9001505892
4701,140246.76495194947
4702,178346.02411602516
4703,182060.5574352622
4704,287709.55210175895
4705,250829.02262916378
4706,242080.76539475395
4707,191636.18296518855
4708,351323.10472682974
4709,251294.87690695943
4710,172731.81292782497
4711,259167.7783754448
4712,132932.40034561462
4713,157688.35137457418
4714,134840.73029926175
4715,226861.2936692624
4716,157786.03819411062
4717,172254.92459632037
4718,341641.6358668264
4719,199068.23974488294
4720,169650.77473647372
4721,158370.06027139063
4722,176857.32516370417
4723,195375.2958665018
4724,171697.57029328856
4725,100474.86888881559
4726,129968.18027568686
4727,196024.90319554647
4728,299834.2122881979
4729,174453.51451996266
4730,333263.6133309432
4731,219555.55881235542
4732,188904.3321462053
4733,160485.91320376622
4734,116634.82560723236
4735,147948.12842749126
4736,224948.44640150497
4737,351215.6889555891
4738,199166.45948306695
4739,355152.03496219445
4740,193972.78966409116
4741,296194.3947797169
4742,198555.7556335327
4743,378377.44441872626
4744,452651.8078864504
4745,230270.9027549822
4746,169886.23238727933
4747,232502.73510910379
4748,189800.13417693615
4749,134475.74002698067
4750,173426.6199753278
4751,129895.60982885977
4752,333802.9626095129
4753,259020.19225674946
4754,231013.10090529633
4755,192075.25632931458
4756,168232.0559966078
4757,245104.89034839332
4758,401628.60088580917
4759,184948.79263443983
4760,212432.04052106835
4761,191109.91078921346
4762,284055.9341002711
4763,229662.85986058018
4764,262986.62457852205
4765,230900.0657915047
4766,178067.6443738724
4767,181653.45249952195
4768,114931.19189676348
4769,174342.55772816032
4770,213526.67905845065
4771,174334.60459389415
4772,322367.3425387082
4773,180539.52620441842
4774,192961.69653572084
4775,174132.2301348741
4776,161140.7347230353
4777,161634.56123496458
4778,199063.47442383724
4779,194226.29691545304
4780,259111.83439797198
4781,140444.86967070858
4782,268136.50216286146
4783,237623.79813419966
4784,142809.9509114187
4785,350788.1512248816
4786,163714.27720197572
4787,189331.847581246
4788,179881.3145767556
4789,194956.2871704153
4790,176913.99558851458
4791,422535.9303707456
4792,217550.77841772934
4793,129719.47157416481
4794,118131.59083704856
4795,247176.8569202985
4796,194247.31093608637
4797,440528.2292196215
4798,191079.35597451872
4799,149604.47514033577
4800,192166.69364088998
4801,286301.1722229818
4802,183325.0176436226
4803,221447.20847297355
4804,299905.90622638614
4805,207775.76287099134
4806,181207.66460757857
4807,334746.34275565797
4808,160423.4989619568
4809,189792.16384364714
4810,285385.7764315713
4811,268507.42268915765
4812,219668.82200968612
4813,205456.06810054308
4814,179669.7389791035
4815,268972.42647806776
4816,266402.2167554182
4817,265121.56780885864
4818,274257.1561444904
4819,208044.131050164
4820,261195.59019141016
4821,240983.73170268285
4822,207365.93064491887
4823,332403.2257470311
4824,160574.46210389468
4825,310569.86860411323
4826,172826.87407482235
4827,238340.80687658445
4828,148421.9494840218
4829,229346.27061843342
4830,184342.20696873742
4831,165901.38772996602
4832,194797.16590057567
4833,185715.27138931133
4834,167845.41368929745
4835,119742.36636399529
4836,410860.1723113738
4837,211336.30954365808
4838,244893.616112653
4839,258410.6742505078
4840,192721.10509776
4841,165003.2792813435
4842,183951.96277919452
4843,152862.27539421894
4844,187656.0979614531
4845,330256.0029953249
4846,190530.917012895
4847,188750.38866098964
4848,324880.2898434406
4849,187904.17863656138
4850,273521.65782578255
4851,320520.4457301167
4852,440416.41934414534
4853,337677.0874183171
4854,209294.93665838055
4855,179801.77405225177
4856,155275.28560087757
4857,173934.0808935517
4858,349881.3098989458
4859,163578.18995596934
4860,166599.30924664962
4861,149154.78891084864
4862,166209.36180504347
4863,192588.51269661527
4864,290348.43279810244
4865,257195.52966801453
4866,336256.70466908766
4867,297420.00568678405
4868,238137.7994677333
4869,200696.0231926848
4870,153191.11179162026
4871,274439.1492891837
4872,167530.72324775576
4873,192704.46900132962
4874,209390.8095170299
4875,190048.1621051592
4876,181028.22264734915
4877,207451.63135074827
4878,159387.72107542085
4879,180547.5652499196
4880,296665.81558495166
4881,252850.33846921095
4882,239369.6434420861
4883,197355.55909205717
4884,307904.7133724741
4885,205707.4412559519
4886,181791.2459755206
4887,186553.16204436414
4888,298501.8669533197
4889,243474.76593325345
4890,302125.5529104441
4891,181695.54425817612
4892,153197.52663257916
4893,201722.18044554465
4894,342110.86186672095
4895,168323.25293932715
4896,175476.36655486358
4897,356531.900034697
4898,207905.97739627902
4899,168046.40246761113
4900,237351.19294344232
4901,285321.88850988063
4902,299864.328259076
4903,161371.10140632966
4904,186663.73380134118
4905,202218.95280984094
4906,248716.24808664215
4907,229523.15496570602
4908,170500.92144454826
4909,185035.16056966636
4910,253442.55628633566
4911,161841.4568695417
4912,127359.3705828247
4913,192173.05421059768
4914,334347.4730269244
4915,164814.45565328305
4916,164885.50452540652
4917,245211.39498086995
4918,143632.801548535
4919,190738.5515682625
4920,139461.2128430912
4921,169945.74295203786
4922,260650.48449253142
4923,184574.11624125057
4924,201696.2338692346
4925,255359.98809268593
4926,279687.77263411775
4927,208912.1394386763
4928,191652.9445181942
4929,218035.778864585
4930,279758.22627841146
4931,174813.15910762933
4932,166074.7785489644
4933,166096.7586748894
4934,175634.7624767018
4935,162669.5297026011
4936,198898.88793826225
4937,147744.7738791479
4938,106406.76203954402
4939,179591.11297390348
4940,329869.32005909726
4941,165508.1516269983
4942,259045.2018043994
4943,177820.1967404052
4944,161861.5596255304
4945,235516.5551744093
4946,231571.51559289687
4947,167817.7946203691
4948,362011.72042392864
4949,179262.13337541578
4950,512690.44915820926
4951,266974.6840520543
4952,285627.2229392087
4953,195621.03024735683
4954,205279.02119053787
4955,180162.95961597134
4956,194127.56026073903
4957,187740.09389394455
4958,175815.41871749132
4959,284716.3323148782
4960,194006.6932267307
4961,264115.64898324484
4962,210279.55607593074
4963,400024.41892469453
4964,251458.60698509158
4965,435135.14064128
4966,197047.328908455
4967,195578.29729439222
4968,290443.1669556498
4969,204001.47903192678
4970,141068.4110667417
4971,187041.8330657415
4972,239512.7147903798
4973,261258.73637036612
4974,188186.29705149648
4975,371641.6820804609
4976,127250.35016562906
4977,156740.09840548647
4978,247127.0524639183
4979,221199.44362049745
4980,219779.0494526228
4981,271083.75206106144
4982,155968.82278429225
4983,371647.05935564823
4984,191789.62107858318
4985,336879.0422104536
4986,323478.0129660179
4987,180675.05446399923
4988,300145.1485319859
4989,260651.8463469658
4990,196501.99070217603
4991,194783.7052720797
4992,160153.28029804866
4993,192851.75419648533
4994,179688.5667093898
4995,232458.99796618285
4996,466874.626552188
4997,152745.0989783504
4998,177650.1508565802
4999,243074.89877651684
